Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 200
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, '_load_in_8bit': False, '_load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': True, 'bnb_4bit_compute_dtype': 'bfloat16', 'load_in_4bit': True, 'load_in_8bit': False}
{'loss': 2.899, 'grad_norm': 181845.609375, 'learning_rate': 3.846153846153847e-07, 'epoch': 0.0}
{'loss': 0.0706, 'grad_norm': 13755.1357421875, 'learning_rate': 3.488217899903009e-05, 'epoch': 15.41}
{'loss': 0.0683, 'grad_norm': 10905.646484375, 'learning_rate': 3.4851872845350856e-05, 'epoch': 15.41}
{'loss': 0.0687, 'grad_norm': 10052.48046875, 'learning_rate': 3.482157281806354e-05, 'epoch': 15.42}
{'loss': 0.0696, 'grad_norm': 10449.8837890625, 'learning_rate': 3.479127892942241e-05, 'epoch': 15.42}
{'loss': 0.0694, 'grad_norm': 9282.716796875, 'learning_rate': 3.476099119167934e-05, 'epoch': 15.43}
{'loss': 0.0701, 'grad_norm': 10717.90625, 'learning_rate': 3.473070961708362e-05, 'epoch': 15.43}
{'loss': 0.0713, 'grad_norm': 10194.5556640625, 'learning_rate': 3.4700434217882126e-05, 'epoch': 15.44}
{'loss': 0.0709, 'grad_norm': 9641.8447265625, 'learning_rate': 3.4670165006319235e-05, 'epoch': 15.44}
{'loss': 0.0727, 'grad_norm': 10370.935546875, 'learning_rate': 3.4639901994636735e-05, 'epoch': 15.45}
{'loss': 0.0721, 'grad_norm': 9268.7841796875, 'learning_rate': 3.460964519507402e-05, 'epoch': 15.45}
{'loss': 0.0732, 'grad_norm': 10897.4091796875, 'learning_rate': 3.4579394619867865e-05, 'epoch': 15.46}
{'loss': 0.0732, 'grad_norm': 10844.9697265625, 'learning_rate': 3.4549150281252636e-05, 'epoch': 15.46}
{'loss': 0.0738, 'grad_norm': 11737.87890625, 'learning_rate': 3.4518912191460073e-05, 'epoch': 15.47}
{'loss': 0.0745, 'grad_norm': 10235.6142578125, 'learning_rate': 3.4488680362719457e-05, 'epoch': 15.47}
{'loss': 0.0774, 'grad_norm': 13379.62109375, 'learning_rate': 3.445845480725751e-05, 'epoch': 15.48}
{'loss': 0.0614, 'grad_norm': 11254.4873046875, 'learning_rate': 3.4428235537298436e-05, 'epoch': 15.48}
{'loss': 0.0611, 'grad_norm': 17068.66796875, 'learning_rate': 3.4398022565063857e-05, 'epoch': 15.49}
{'loss': 0.0635, 'grad_norm': 13826.181640625, 'learning_rate': 3.4367815902772913e-05, 'epoch': 15.49}
{'loss': 0.0658, 'grad_norm': 16010.4052734375, 'learning_rate': 3.433761556264211e-05, 'epoch': 15.5}
{'loss': 0.0635, 'grad_norm': 13297.0947265625, 'learning_rate': 3.4307421556885484e-05, 'epoch': 15.5}
{'loss': 0.0695, 'grad_norm': 15470.248046875, 'learning_rate': 3.427723389771442e-05, 'epoch': 15.51}
{'loss': 0.067, 'grad_norm': 15809.82421875, 'learning_rate': 3.4247052597337814e-05, 'epoch': 15.51}
{'loss': 0.0657, 'grad_norm': 13101.94140625, 'learning_rate': 3.4216877667961974e-05, 'epoch': 15.52}
{'loss': 0.0652, 'grad_norm': 13203.794921875, 'learning_rate': 3.418670912179057e-05, 'epoch': 15.52}
{'loss': 0.0677, 'grad_norm': 14280.33984375, 'learning_rate': 3.4156546971024784e-05, 'epoch': 15.53}
{'loss': 0.0657, 'grad_norm': 11804.2666015625, 'learning_rate': 3.412639122786313e-05, 'epoch': 15.53}
{'loss': 0.0658, 'grad_norm': 11746.0380859375, 'learning_rate': 3.409624190450158e-05, 'epoch': 15.53}
{'loss': 0.0653, 'grad_norm': 12781.115234375, 'learning_rate': 3.406609901313349e-05, 'epoch': 15.54}
{'loss': 0.0639, 'grad_norm': 10678.892578125, 'learning_rate': 3.4035962565949624e-05, 'epoch': 15.54}
{'loss': 0.0655, 'grad_norm': 11845.1435546875, 'learning_rate': 3.400583257513811e-05, 'epoch': 15.55}
{'loss': 0.0662, 'grad_norm': 12307.06640625, 'learning_rate': 3.397570905288453e-05, 'epoch': 15.55}
{'loss': 0.0651, 'grad_norm': 11774.76171875, 'learning_rate': 3.394559201137178e-05, 'epoch': 15.56}
{'loss': 0.0648, 'grad_norm': 11963.373046875, 'learning_rate': 3.3915481462780176e-05, 'epoch': 15.56}
{'loss': 0.0679, 'grad_norm': 13798.9248046875, 'learning_rate': 3.388537741928738e-05, 'epoch': 15.57}
{'loss': 0.0672, 'grad_norm': 13404.4365234375, 'learning_rate': 3.385527989306847e-05, 'epoch': 15.57}
{'loss': 0.0666, 'grad_norm': 13185.2509765625, 'learning_rate': 3.3825188896295824e-05, 'epoch': 15.58}
{'loss': 0.0662, 'grad_norm': 13136.5732421875, 'learning_rate': 3.3795104441139227e-05, 'epoch': 15.58}
{'loss': 0.0666, 'grad_norm': 13754.912109375, 'learning_rate': 3.3765026539765834e-05, 'epoch': 15.59}
{'loss': 0.0697, 'grad_norm': 13583.71875, 'learning_rate': 3.373495520434007e-05, 'epoch': 15.59}
{'loss': 0.0677, 'grad_norm': 13839.4208984375, 'learning_rate': 3.370489044702378e-05, 'epoch': 15.6}
{'loss': 0.0668, 'grad_norm': 13756.9892578125, 'learning_rate': 3.3674832279976135e-05, 'epoch': 15.6}
{'loss': 0.0676, 'grad_norm': 13224.5400390625, 'learning_rate': 3.364478071535361e-05, 'epoch': 15.61}
{'loss': 0.0675, 'grad_norm': 14765.884765625, 'learning_rate': 3.3614735765310013e-05, 'epoch': 15.61}
{'loss': 0.0694, 'grad_norm': 12978.72265625, 'learning_rate': 3.358469744199654e-05, 'epoch': 15.62}
{'loss': 0.0719, 'grad_norm': 15165.3310546875, 'learning_rate': 3.35546657575616e-05, 'epoch': 15.62}
{'loss': 0.0707, 'grad_norm': 14870.146484375, 'learning_rate': 3.352464072415102e-05, 'epoch': 15.63}
{'loss': 0.0709, 'grad_norm': 13825.3173828125, 'learning_rate': 3.349462235390788e-05, 'epoch': 15.63}
{'loss': 0.0712, 'grad_norm': 13260.90234375, 'learning_rate': 3.3464610658972584e-05, 'epoch': 15.64}
{'loss': 0.069, 'grad_norm': 13190.1201171875, 'learning_rate': 3.343460565148281e-05, 'epoch': 15.64}
{'loss': 0.0721, 'grad_norm': 19616.2421875, 'learning_rate': 3.340460734357359e-05, 'epoch': 15.65}
{'loss': 0.0709, 'grad_norm': 12966.005859375, 'learning_rate': 3.337461574737716e-05, 'epoch': 15.65}
{'loss': 0.0714, 'grad_norm': 13005.9990234375, 'learning_rate': 3.334463087502313e-05, 'epoch': 15.65}
{'loss': 0.0688, 'grad_norm': 11683.787109375, 'learning_rate': 3.331465273863834e-05, 'epoch': 15.66}
{'loss': 0.0711, 'grad_norm': 10913.806640625, 'learning_rate': 3.328468135034691e-05, 'epoch': 15.66}
{'loss': 0.0697, 'grad_norm': 10290.6865234375, 'learning_rate': 3.3254716722270255e-05, 'epoch': 15.67}
{'loss': 0.07, 'grad_norm': 11484.6865234375, 'learning_rate': 3.3224758866527e-05, 'epoch': 15.67}
{'loss': 0.0713, 'grad_norm': 10416.818359375, 'learning_rate': 3.319480779523312e-05, 'epoch': 15.68}
{'loss': 0.0704, 'grad_norm': 8957.6884765625, 'learning_rate': 3.316486352050174e-05, 'epoch': 15.68}
{'loss': 0.0715, 'grad_norm': 13644.068359375, 'learning_rate': 3.313492605444335e-05, 'epoch': 15.69}
{'loss': 0.0729, 'grad_norm': 9242.515625, 'learning_rate': 3.310499540916558e-05, 'epoch': 15.69}
{'loss': 0.0709, 'grad_norm': 8682.3984375, 'learning_rate': 3.307507159677339e-05, 'epoch': 15.7}
{'loss': 0.0731, 'grad_norm': 10416.2861328125, 'learning_rate': 3.304515462936889e-05, 'epoch': 15.7}
{'loss': 0.0735, 'grad_norm': 12405.376953125, 'learning_rate': 3.3015244519051526e-05, 'epoch': 15.71}
{'loss': 0.0747, 'grad_norm': 10591.85546875, 'learning_rate': 3.298534127791785e-05, 'epoch': 15.71}
{'loss': 0.075, 'grad_norm': 12858.1142578125, 'learning_rate': 3.295544491806175e-05, 'epoch': 15.72}
{'loss': 0.0627, 'grad_norm': 11116.8388671875, 'learning_rate': 3.292555545157424e-05, 'epoch': 15.72}
{'loss': 0.0608, 'grad_norm': 13053.208984375, 'learning_rate': 3.2895672890543614e-05, 'epoch': 15.73}
{'loss': 0.0639, 'grad_norm': 12713.828125, 'learning_rate': 3.286579724705535e-05, 'epoch': 15.73}
{'loss': 0.0652, 'grad_norm': 14666.8779296875, 'learning_rate': 3.283592853319209e-05, 'epoch': 15.74}
{'loss': 0.0632, 'grad_norm': 12134.3740234375, 'learning_rate': 3.280606676103374e-05, 'epoch': 15.74}
{'loss': 0.0667, 'grad_norm': 15462.7666015625, 'learning_rate': 3.2776211942657326e-05, 'epoch': 15.75}
{'loss': 0.0652, 'grad_norm': 14147.7568359375, 'learning_rate': 3.274636409013715e-05, 'epoch': 15.75}
{'loss': 0.0661, 'grad_norm': 13263.2958984375, 'learning_rate': 3.27165232155446e-05, 'epoch': 15.76}
{'loss': 0.0669, 'grad_norm': 14889.326171875, 'learning_rate': 3.268668933094834e-05, 'epoch': 15.76}
{'loss': 0.0664, 'grad_norm': 13044.509765625, 'learning_rate': 3.2656862448414104e-05, 'epoch': 15.76}
{'loss': 0.065, 'grad_norm': 10125.8984375, 'learning_rate': 3.262704258000489e-05, 'epoch': 15.77}
{'loss': 0.0655, 'grad_norm': 11567.935546875, 'learning_rate': 3.2597229737780774e-05, 'epoch': 15.77}
{'loss': 0.0642, 'grad_norm': 11013.71875, 'learning_rate': 3.256742393379909e-05, 'epoch': 15.78}
{'loss': 0.0674, 'grad_norm': 14018.5341796875, 'learning_rate': 3.2537625180114204e-05, 'epoch': 15.78}
{'loss': 0.0664, 'grad_norm': 10905.3046875, 'learning_rate': 3.2507833488777744e-05, 'epoch': 15.79}
{'loss': 0.0646, 'grad_norm': 11285.8671875, 'learning_rate': 3.247804887183841e-05, 'epoch': 15.79}
{'loss': 0.0674, 'grad_norm': 12045.0888671875, 'learning_rate': 3.244827134134205e-05, 'epoch': 15.8}
{'loss': 0.0658, 'grad_norm': 11879.7626953125, 'learning_rate': 3.2418500909331687e-05, 'epoch': 15.8}
{'loss': 0.0667, 'grad_norm': 12934.0966796875, 'learning_rate': 3.2388737587847416e-05, 'epoch': 15.81}
{'loss': 0.0665, 'grad_norm': 14887.404296875, 'learning_rate': 3.2358981388926536e-05, 'epoch': 15.81}
{'loss': 0.065, 'grad_norm': 14284.0029296875, 'learning_rate': 3.232923232460335e-05, 'epoch': 15.82}
{'loss': 0.0672, 'grad_norm': 12935.1171875, 'learning_rate': 3.2299490406909394e-05, 'epoch': 15.82}
{'loss': 0.067, 'grad_norm': 13246.4453125, 'learning_rate': 3.226975564787322e-05, 'epoch': 15.83}
{'loss': 0.0689, 'grad_norm': 14694.162109375, 'learning_rate': 3.224002805952056e-05, 'epoch': 15.83}
{'loss': 0.0673, 'grad_norm': 14169.1220703125, 'learning_rate': 3.221030765387417e-05, 'epoch': 15.84}
{'loss': 0.0651, 'grad_norm': 11972.9140625, 'learning_rate': 3.2180594442954e-05, 'epoch': 15.84}
{'loss': 0.0676, 'grad_norm': 11985.14453125, 'learning_rate': 3.215088843877697e-05, 'epoch': 15.85}
{'loss': 0.0693, 'grad_norm': 14074.2578125, 'learning_rate': 3.21211896533572e-05, 'epoch': 15.85}
{'loss': 0.0701, 'grad_norm': 16692.91015625, 'learning_rate': 3.209149809870578e-05, 'epoch': 15.86}
{'loss': 0.0704, 'grad_norm': 14054.5498046875, 'learning_rate': 3.206181378683101e-05, 'epoch': 15.86}
{'loss': 0.0704, 'grad_norm': 13796.4912109375, 'learning_rate': 3.2032136729738115e-05, 'epoch': 15.87}
{'loss': 0.0706, 'grad_norm': 12800.78515625, 'learning_rate': 3.200246693942949e-05, 'epoch': 15.87}
{'loss': 0.0702, 'grad_norm': 11955.8759765625, 'learning_rate': 3.197280442790455e-05, 'epoch': 15.88}
{'loss': 0.0699, 'grad_norm': 13561.9794921875, 'learning_rate': 3.194314920715976e-05, 'epoch': 15.88}
{'loss': 0.0708, 'grad_norm': 12600.486328125, 'learning_rate': 3.191350128918867e-05, 'epoch': 15.88}
{'loss': 0.0722, 'grad_norm': 14411.9912109375, 'learning_rate': 3.188386068598184e-05, 'epoch': 15.89}
{'loss': 0.0709, 'grad_norm': 12652.78125, 'learning_rate': 3.1854227409526916e-05, 'epoch': 15.89}
{'loss': 0.0731, 'grad_norm': 12889.443359375, 'learning_rate': 3.18246014718085e-05, 'epoch': 15.9}
{'loss': 0.0701, 'grad_norm': 11408.2333984375, 'learning_rate': 3.179498288480834e-05, 'epoch': 15.9}
{'loss': 0.0709, 'grad_norm': 12202.087890625, 'learning_rate': 3.17653716605051e-05, 'epoch': 15.91}
{'loss': 0.0738, 'grad_norm': 15204.1572265625, 'learning_rate': 3.173576781087454e-05, 'epoch': 15.91}
{'loss': 0.0705, 'grad_norm': 10823.8935546875, 'learning_rate': 3.170617134788939e-05, 'epoch': 15.92}
{'loss': 0.0706, 'grad_norm': 9985.384765625, 'learning_rate': 3.167658228351945e-05, 'epoch': 15.92}
{'loss': 0.0725, 'grad_norm': 11035.1103515625, 'learning_rate': 3.164700062973147e-05, 'epoch': 15.93}
{'loss': 0.0706, 'grad_norm': 11110.259765625, 'learning_rate': 3.161742639848922e-05, 'epoch': 15.93}
{'loss': 0.0717, 'grad_norm': 10463.4638671875, 'learning_rate': 3.15878596017535e-05, 'epoch': 15.94}
{'loss': 0.0728, 'grad_norm': 9976.8857421875, 'learning_rate': 3.155830025148207e-05, 'epoch': 15.94}
{'loss': 0.0735, 'grad_norm': 10817.4951171875, 'learning_rate': 3.152874835962966e-05, 'epoch': 15.95}
{'loss': 0.076, 'grad_norm': 11435.7119140625, 'learning_rate': 3.1499203938148024e-05, 'epoch': 15.95}
{'loss': 0.0758, 'grad_norm': 12459.2841796875, 'learning_rate': 3.14696669989859e-05, 'epoch': 15.96}
{'loss': 0.0672, 'grad_norm': 10601.4033203125, 'learning_rate': 3.144013755408895e-05, 'epoch': 15.96}
{'loss': 0.0661, 'grad_norm': 11397.013671875, 'learning_rate': 3.1410615615399883e-05, 'epoch': 15.97}
{'loss': 0.0658, 'grad_norm': 11724.6220703125, 'learning_rate': 3.138110119485826e-05, 'epoch': 15.97}
{'loss': 0.0688, 'grad_norm': 11839.505859375, 'learning_rate': 3.135159430440072e-05, 'epoch': 15.98}
{'loss': 0.0692, 'grad_norm': 11349.609375, 'learning_rate': 3.132209495596077e-05, 'epoch': 15.98}
{'loss': 0.0688, 'grad_norm': 9614.140625, 'learning_rate': 3.129260316146892e-05, 'epoch': 15.99}
{'loss': 0.0672, 'grad_norm': 8371.9482421875, 'learning_rate': 3.126311893285259e-05, 'epoch': 15.99}
{'loss': 0.0688, 'grad_norm': 8787.591796875, 'learning_rate': 3.123364228203615e-05, 'epoch': 16.0}
{'loss': 0.0713, 'grad_norm': 10831.224609375, 'learning_rate': 3.120417322094092e-05, 'epoch': 16.0}
{'loss': 0.0549, 'grad_norm': 12386.0458984375, 'learning_rate': 3.1174711761485156e-05, 'epoch': 16.0}
{'loss': 0.059, 'grad_norm': 13221.8095703125, 'learning_rate': 3.114525791558398e-05, 'epoch': 16.01}
{'loss': 0.0621, 'grad_norm': 13405.1396484375, 'learning_rate': 3.111581169514953e-05, 'epoch': 16.01}
{'loss': 0.0596, 'grad_norm': 11463.0751953125, 'learning_rate': 3.1086373112090764e-05, 'epoch': 16.02}
{'loss': 0.0627, 'grad_norm': 12513.9638671875, 'learning_rate': 3.105694217831361e-05, 'epoch': 16.02}
{'loss': 0.063, 'grad_norm': 11839.2578125, 'learning_rate': 3.102751890572092e-05, 'epoch': 16.03}
{'loss': 0.0623, 'grad_norm': 11576.359375, 'learning_rate': 3.099810330621237e-05, 'epoch': 16.03}
{'loss': 0.0624, 'grad_norm': 18768.28125, 'learning_rate': 3.096869539168461e-05, 'epoch': 16.04}
{'loss': 0.0638, 'grad_norm': 11688.953125, 'learning_rate': 3.093929517403112e-05, 'epoch': 16.04}
{'loss': 0.0635, 'grad_norm': 12137.982421875, 'learning_rate': 3.0909902665142345e-05, 'epoch': 16.05}
{'loss': 0.0632, 'grad_norm': 11385.61328125, 'learning_rate': 3.0880517876905526e-05, 'epoch': 16.05}
{'loss': 0.0627, 'grad_norm': 11296.09375, 'learning_rate': 3.0851140821204815e-05, 'epoch': 16.06}
{'loss': 0.0631, 'grad_norm': 11378.5205078125, 'learning_rate': 3.082177150992127e-05, 'epoch': 16.06}
{'loss': 0.064, 'grad_norm': 10247.3193359375, 'learning_rate': 3.0792409954932786e-05, 'epoch': 16.07}
{'loss': 0.0629, 'grad_norm': 12033.2060546875, 'learning_rate': 3.0763056168114095e-05, 'epoch': 16.07}
{'loss': 0.0658, 'grad_norm': 11377.369140625, 'learning_rate': 3.073371016133686e-05, 'epoch': 16.08}
{'loss': 0.0645, 'grad_norm': 10970.3623046875, 'learning_rate': 3.0704371946469504e-05, 'epoch': 16.08}
{'loss': 0.0642, 'grad_norm': 11090.6357421875, 'learning_rate': 3.0675041535377405e-05, 'epoch': 16.09}
{'loss': 0.0635, 'grad_norm': 11276.5126953125, 'learning_rate': 3.0645718939922666e-05, 'epoch': 16.09}
{'loss': 0.0674, 'grad_norm': 12727.3251953125, 'learning_rate': 3.061640417196433e-05, 'epoch': 16.1}
{'loss': 0.0641, 'grad_norm': 11589.3837890625, 'learning_rate': 3.0587097243358253e-05, 'epoch': 16.1}
{'loss': 0.0648, 'grad_norm': 11168.3291015625, 'learning_rate': 3.055779816595707e-05, 'epoch': 16.11}
{'loss': 0.0648, 'grad_norm': 12726.291015625, 'learning_rate': 3.052850695161029e-05, 'epoch': 16.11}
{'loss': 0.0665, 'grad_norm': 12632.9755859375, 'learning_rate': 3.0499223612164217e-05, 'epoch': 16.12}
{'loss': 0.0644, 'grad_norm': 11468.8291015625, 'learning_rate': 3.0469948159461985e-05, 'epoch': 16.12}
{'loss': 0.0632, 'grad_norm': 11016.4404296875, 'learning_rate': 3.044068060534353e-05, 'epoch': 16.12}
{'loss': 0.0651, 'grad_norm': 12651.39453125, 'learning_rate': 3.041142096164561e-05, 'epoch': 16.13}
{'loss': 0.0654, 'grad_norm': 10767.8623046875, 'learning_rate': 3.0382169240201743e-05, 'epoch': 16.13}
{'loss': 0.0675, 'grad_norm': 13373.5087890625, 'learning_rate': 3.0352925452842296e-05, 'epoch': 16.14}
{'loss': 0.0677, 'grad_norm': 13730.0751953125, 'learning_rate': 3.0323689611394374e-05, 'epoch': 16.14}
{'loss': 0.0661, 'grad_norm': 13742.017578125, 'learning_rate': 3.0294461727681932e-05, 'epoch': 16.15}
{'loss': 0.069, 'grad_norm': 13833.5888671875, 'learning_rate': 3.026524181352563e-05, 'epoch': 16.15}
{'loss': 0.068, 'grad_norm': 12917.65234375, 'learning_rate': 3.0236029880742984e-05, 'epoch': 16.16}
{'loss': 0.0689, 'grad_norm': 15109.2900390625, 'learning_rate': 3.0206825941148203e-05, 'epoch': 16.16}
{'loss': 0.0697, 'grad_norm': 13920.505859375, 'learning_rate': 3.0177630006552328e-05, 'epoch': 16.17}
{'loss': 0.0689, 'grad_norm': 13608.1748046875, 'learning_rate': 3.014844208876315e-05, 'epoch': 16.17}
{'loss': 0.071, 'grad_norm': 13747.9853515625, 'learning_rate': 3.0119262199585185e-05, 'epoch': 16.18}
{'loss': 0.0703, 'grad_norm': 13168.4892578125, 'learning_rate': 3.0090090350819723e-05, 'epoch': 16.18}
{'loss': 0.0709, 'grad_norm': 13518.2431640625, 'learning_rate': 3.006092655426481e-05, 'epoch': 16.19}
{'loss': 0.0702, 'grad_norm': 13672.921875, 'learning_rate': 3.003177082171523e-05, 'epoch': 16.19}
{'loss': 0.0722, 'grad_norm': 13375.9326171875, 'learning_rate': 3.0002623164962485e-05, 'epoch': 16.2}
{'loss': 0.0718, 'grad_norm': 12280.9775390625, 'learning_rate': 2.997348359579486e-05, 'epoch': 16.2}
{'loss': 0.0716, 'grad_norm': 12000.146484375, 'learning_rate': 2.9944352125997292e-05, 'epoch': 16.21}
{'loss': 0.0725, 'grad_norm': 11424.7646484375, 'learning_rate': 2.991522876735154e-05, 'epoch': 16.21}
{'loss': 0.0712, 'grad_norm': 10728.490234375, 'learning_rate': 2.9886113531635985e-05, 'epoch': 16.22}
{'loss': 0.0717, 'grad_norm': 10500.5302734375, 'learning_rate': 2.9857006430625813e-05, 'epoch': 16.22}
{'loss': 0.0724, 'grad_norm': 12124.275390625, 'learning_rate': 2.9827907476092827e-05, 'epoch': 16.23}
{'loss': 0.0739, 'grad_norm': 12399.9404296875, 'learning_rate': 2.9798816679805632e-05, 'epoch': 16.23}
{'loss': 0.0731, 'grad_norm': 10918.455078125, 'learning_rate': 2.976973405352944e-05, 'epoch': 16.24}
{'loss': 0.0724, 'grad_norm': 12803.2509765625, 'learning_rate': 2.9740659609026246e-05, 'epoch': 16.24}
{'loss': 0.0509, 'grad_norm': 16591.908203125, 'learning_rate': 2.9711593358054667e-05, 'epoch': 16.24}
{'loss': 0.0606, 'grad_norm': 14271.75390625, 'learning_rate': 2.9682535312370052e-05, 'epoch': 16.25}
{'loss': 0.0633, 'grad_norm': 16669.8046875, 'learning_rate': 2.9653485483724408e-05, 'epoch': 16.25}
{'loss': 0.062, 'grad_norm': 14635.2744140625, 'learning_rate': 2.9624443883866403e-05, 'epoch': 16.26}
{'loss': 0.0648, 'grad_norm': 14939.3115234375, 'learning_rate': 2.9595410524541435e-05, 'epoch': 16.26}
{'loss': 0.0664, 'grad_norm': 13993.2685546875, 'learning_rate': 2.9566385417491492e-05, 'epoch': 16.27}
{'loss': 0.064, 'grad_norm': 11509.779296875, 'learning_rate': 2.9537368574455304e-05, 'epoch': 16.27}
{'loss': 0.0649, 'grad_norm': 12436.8583984375, 'learning_rate': 2.950836000716819e-05, 'epoch': 16.28}
{'loss': 0.0649, 'grad_norm': 12339.2529296875, 'learning_rate': 2.9479359727362173e-05, 'epoch': 16.28}
{'loss': 0.0652, 'grad_norm': 9766.1689453125, 'learning_rate': 2.945036774676587e-05, 'epoch': 16.29}
{'loss': 0.0647, 'grad_norm': 10406.201171875, 'learning_rate': 2.9421384077104625e-05, 'epoch': 16.29}
{'loss': 0.0635, 'grad_norm': 9476.166015625, 'learning_rate': 2.939240873010032e-05, 'epoch': 16.3}
{'loss': 0.0664, 'grad_norm': 11397.9306640625, 'learning_rate': 2.9363441717471563e-05, 'epoch': 16.3}
{'loss': 0.0662, 'grad_norm': 11545.169921875, 'learning_rate': 2.9334483050933503e-05, 'epoch': 16.31}
{'loss': 0.0649, 'grad_norm': 11169.8740234375, 'learning_rate': 2.9305532742198004e-05, 'epoch': 16.31}
{'loss': 0.0646, 'grad_norm': 10369.80859375, 'learning_rate': 2.9276590802973484e-05, 'epoch': 16.32}
{'loss': 0.0647, 'grad_norm': 10177.548828125, 'learning_rate': 2.924765724496501e-05, 'epoch': 16.32}
{'loss': 0.0666, 'grad_norm': 13558.8125, 'learning_rate': 2.9218732079874244e-05, 'epoch': 16.33}
{'loss': 0.0661, 'grad_norm': 10370.015625, 'learning_rate': 2.918981531939942e-05, 'epoch': 16.33}
{'loss': 0.066, 'grad_norm': 9568.802734375, 'learning_rate': 2.916090697523549e-05, 'epoch': 16.34}
{'loss': 0.0663, 'grad_norm': 16290.05859375, 'learning_rate': 2.913200705907385e-05, 'epoch': 16.34}
{'loss': 0.0664, 'grad_norm': 10702.9833984375, 'learning_rate': 2.910311558260259e-05, 'epoch': 16.35}
{'loss': 0.0661, 'grad_norm': 12493.666015625, 'learning_rate': 2.9074232557506353e-05, 'epoch': 16.35}
{'loss': 0.0679, 'grad_norm': 11114.134765625, 'learning_rate': 2.904535799546636e-05, 'epoch': 16.35}
{'loss': 0.0649, 'grad_norm': 11351.388671875, 'learning_rate': 2.901649190816042e-05, 'epoch': 16.36}
{'loss': 0.0664, 'grad_norm': 11464.8427734375, 'learning_rate': 2.898763430726292e-05, 'epoch': 16.36}
{'loss': 0.0644, 'grad_norm': 9593.30859375, 'learning_rate': 2.8958785204444795e-05, 'epoch': 16.37}
{'loss': 0.0677, 'grad_norm': 12296.02734375, 'learning_rate': 2.8929944611373554e-05, 'epoch': 16.37}
{'loss': 0.0691, 'grad_norm': 11247.2568359375, 'learning_rate': 2.890111253971327e-05, 'epoch': 16.38}
{'loss': 0.0683, 'grad_norm': 11690.12109375, 'learning_rate': 2.8872289001124563e-05, 'epoch': 16.38}
{'loss': 0.0679, 'grad_norm': 10815.4921875, 'learning_rate': 2.8843474007264603e-05, 'epoch': 16.39}
{'loss': 0.068, 'grad_norm': 11408.201171875, 'learning_rate': 2.881466756978709e-05, 'epoch': 16.39}
{'loss': 0.0686, 'grad_norm': 11840.056640625, 'learning_rate': 2.878586970034232e-05, 'epoch': 16.4}
{'loss': 0.0683, 'grad_norm': 11457.052734375, 'learning_rate': 2.875708041057704e-05, 'epoch': 16.4}
{'loss': 0.0685, 'grad_norm': 13101.27734375, 'learning_rate': 2.8728299712134576e-05, 'epoch': 16.41}
{'loss': 0.0707, 'grad_norm': 11969.791015625, 'learning_rate': 2.8699527616654787e-05, 'epoch': 16.41}
{'loss': 0.0689, 'grad_norm': 13299.1162109375, 'learning_rate': 2.867076413577402e-05, 'epoch': 16.42}
{'loss': 0.0694, 'grad_norm': 11213.455078125, 'learning_rate': 2.8642009281125166e-05, 'epoch': 16.42}
{'loss': 0.0715, 'grad_norm': 12197.28125, 'learning_rate': 2.8613263064337615e-05, 'epoch': 16.43}
{'loss': 0.07, 'grad_norm': 11751.3330078125, 'learning_rate': 2.8584525497037262e-05, 'epoch': 16.43}
{'loss': 0.0722, 'grad_norm': 12596.37890625, 'learning_rate': 2.855579659084652e-05, 'epoch': 16.44}
{'loss': 0.0715, 'grad_norm': 12424.49609375, 'learning_rate': 2.852707635738427e-05, 'epoch': 16.44}
{'loss': 0.0702, 'grad_norm': 11778.51171875, 'learning_rate': 2.849836480826591e-05, 'epoch': 16.45}
{'loss': 0.0698, 'grad_norm': 10962.8408203125, 'learning_rate': 2.8469661955103322e-05, 'epoch': 16.45}
{'loss': 0.0718, 'grad_norm': 11098.82421875, 'learning_rate': 2.844096780950486e-05, 'epoch': 16.46}
{'loss': 0.0726, 'grad_norm': 11130.615234375, 'learning_rate': 2.8412282383075363e-05, 'epoch': 16.46}
{'loss': 0.0745, 'grad_norm': 12694.408203125, 'learning_rate': 2.8383605687416125e-05, 'epoch': 16.47}
{'loss': 0.0725, 'grad_norm': 11641.6591796875, 'learning_rate': 2.8354937734124997e-05, 'epoch': 16.47}
{'loss': 0.0743, 'grad_norm': 12164.556640625, 'learning_rate': 2.8326278534796152e-05, 'epoch': 16.47}
{'loss': 0.0751, 'grad_norm': 12288.0751953125, 'learning_rate': 2.8297628101020322e-05, 'epoch': 16.48}
{'loss': 0.0517, 'grad_norm': 11545.880859375, 'learning_rate': 2.826898644438467e-05, 'epoch': 16.48}
{'loss': 0.0597, 'grad_norm': 11969.068359375, 'learning_rate': 2.8240353576472805e-05, 'epoch': 16.49}
